,baseMean,log2FoldChange,lfcSE,pvalue,padj
101249865,25.37739698,-1.561011447,0.554173365,0.000829356,0.008386527
101261657,4.606813944,-1.182187714,0.430100911,0.000852272,0.008568888
101257906,19.75942383,-1.435050905,0.50968034,0.000856445,0.008601884
3950504,15.81673464,-1.752591933,0.631682163,0.000860049,0.008622986
101258647,5.780097817,-1.226917377,0.443704733,0.000861794,0.008633148
101266598,130.2989177,-1.144629579,0.392411984,0.000863241,0.008638675
101252447,4.643644529,-1.961503978,0.73021298,0.00086608,0.00865363
101249505,12.53421888,-2.020091683,0.732900414,0.000871236,0.008691647
101252697,12.53538935,-1.095267839,0.382229916,0.000872998,0.008695746
101264039,32.08793901,-1.127943023,0.389366163,0.000874587,0.008707077
101259253,2.697893828,-2.713212625,1.016158764,0.000886232,0.008800325
112940799,11.56634476,-1.36649852,0.489909204,0.000888877,0.008822043
101260860,2.455750582,-1.512514102,0.58463296,0.000890969,0.008838267
101259687,17.69478856,-1.099393638,0.382459907,0.000900894,0.008918386
101263845,17.52486648,-1.767065702,0.640888062,0.000912416,0.009009347
101248722,154.3170482,-1.335913844,0.469327177,0.000915647,0.009032013
101261378,7.505207078,-1.234822916,0.445714925,0.000919585,0.009061593
101268006,2.674735126,-1.45070275,0.559180556,0.000926506,0.009125136
101267113,1.518978281,-2.15719561,0.859483297,0.0009276,0.009131253
101248868,35.96649548,-1.15163928,0.400805066,0.000929265,0.009142979
101243948,4.059581997,-1.202464427,0.445953474,0.000934597,0.009181409
101247492,4.6081338,-1.17869558,0.433334962,0.000935943,0.009189955
101264410,71.04345071,-1.136843713,0.394154175,0.000945774,0.009267626
101248838,298.1581684,-1.012716178,0.344757494,0.000947402,0.009274166
101247117,29.65401154,-2.650248607,0.951873877,0.000947955,0.00927487
3950386,46.6433451,-1.072179642,0.370671646,0.000968748,0.009444803
101255033,107.9063061,-1.029441956,0.352790696,0.00097256,0.009477185
