GeneID,GSM7413358,GSM7413359,GSM7413360,GSM7413361,GSM7413362,GSM7413363,GSM7413364,GSM7413365,GSM7413366,GSM7413367,GSM7413368,GSM7413369,GSM7413370,GSM7413371,GSM7413372,GSM7413373,GSM7413374,GSM7413375
101248210,73.22822762,16.86753909,19.64799153,9.950025832,7.865824544,4.88133359,4.020600908,5.00959396,5.028928277,12.90697443,17.7304728,19.76977988,48.31511796,58.61016534,71.38833681,37.64301168,51.59806008,108.6381999
101254184,28.08753936,28.77403726,25.54238899,33.83008783,30.48007011,31.24053498,33.16995749,31.05948255,37.21406925,26.80679305,27.58073547,30.64315882,20.13129915,23.84142319,24.78761695,22.78392812,17.86086695,21.12409442
104647663,22.06878093,10.91429,23.57758984,1.990005166,0.983228068,0,0,0,0,25.81394887,33.49089307,24.71222485,96.63023592,122.1872938,105.0994959,33.6805894,25.79903004,49.28955364
101263185,20.06252811,27.78182908,30.45438688,53.73013949,35.39621045,65.40987011,33.16995749,33.06332014,35.20249794,22.8354163,21.67057787,16.8043129,12.07877949,8.940533695,11.89805613,14.85908356,19.84540772,10.05909258
101266201,25.07816014,26.7896209,30.45438688,27.86007233,29.49684204,26.35920139,27.13905613,22.04221342,24.13885573,36.73523492,31.52084054,41.51653776,31.20351368,26.82160109,32.71965437,18.82150584,13.89178541,20.11818516
101252803,37.11567701,27.78182908,32.41918603,25.87006716,23.59747363,24.40666795,21.10815477,19.03645705,22.12728442,34.74954655,30.53581427,27.67769184,33.2166436,31.78856425,36.68567308,22.78392812,25.79903004,30.17727774
606712,36.11255061,53.5792418,37.33118392,19.90005166,27.5303859,32.2168017,4.020600908,6.011512752,4.023142621,40.70661167,28.56576174,51.4014277,13.08534445,18.87446002,12.88956081,42.59603954,42.66762661,24.14182219
101253060,17.0531489,20.83637181,29.4719873,17.9100465,15.73164909,16.59653421,22.113305,22.04221342,24.13885573,30.7781698,27.58073547,25.70071385,40.2625983,35.76213478,36.68567308,27.73695598,34.72946352,37.21864255
101247659,6.018758434,9.922081815,7.859196614,18.90504908,40.31235079,9.762667181,13.06695295,23.04413222,15.08678483,24.82110468,30.53581427,30.64315882,21.13786411,18.87446002,19.83009356,73.30481222,128.0028798,130.7682035
101256523,29.09066577,26.7896209,35.36638476,25.87006716,29.49684204,26.35920139,21.10815477,23.04413222,22.12728442,27.79963724,23.6406304,20.75826888,21.13786411,21.85463792,20.82159824,20.80271698,22.82221888,27.15954997
101254687,31.09691858,40.68053544,30.45438688,22.88505941,15.73164909,24.40666795,13.06695295,17.03261946,13.07521352,27.79963724,35.4609456,30.64315882,19.12473419,16.88767476,23.79611227,41.60543397,48.62124892,38.2245518
