GeneID,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618829,GSM4618830
Solyc03g005650.1.1,0,0,2,0,0,0
Solyc02g064880.1.1,0,0,0,0,0,0
Solyc07g055360.1.1,0,0,0,0,0,0
Solyc10g008890.3.1,66,116,88,181,131,148
Solyc09g089720.3.1,64,67,52,73,77,90
Solyc12g027770.3.1,164,288,153,124,113,185
Solyc06g030520.1.1,0,0,0,0,0,0
Solyc04g018100.4.1,210,177,93,88,65,85
Solyc07g052785.1.1,0,0,0,0,0,0
Solyc02g077780.3.1,538,516,456,336,267,617
Solyc04g080550.4.1,388,578,480,390,508,577
Solyc12g038580.2.1,15,14,7,18,42,37
Solyc01g090150.1.1,0,0,0,0,0,0
Solyc02g081600.4.1,839,1293,743,2043,1702,1881
Solyc02g081085.1.1,0,0,0,0,0,0
Solyc06g043260.2.1,2,0,2,5,0,0
Solyc01g007040.4.1,106,38,34,2,2,62
Solyc11g073170.1.1,0,0,0,0,0,0
Solyc03g121770.2.1,0,4,0,0,2,0
Solyc03g063020.1.1,0,0,0,0,0,0
Solyc06g043157.1.1,0,0,0,0,0,0
Solyc07g006400.3.1,398,622,498,784,686,720
Solyc09g007270.3.1,84,99,92,550,100,189
Solyc06g066690.4.1,4,10,2,19,16,12
Solyc02g089960.3.1,57,48,39,145,85,57
Solyc03g114840.3.1,41,62,85,142,65,193
Solyc01g006600.3.1,0,0,0,0,0,0
Solyc05g015750.3.1,0,2,0,0,2,2
Solyc03g119010.3.1,1828,2137,2107,1568,1357,2221
Solyc09g091290.1.1,0,0,0,0,0,0
Solyc10g084210.2.1,2174,2865,2350,2587,2144,2946
Solyc12g013680.3.1,2,6,0,2,0,0
Solyc11g066790.2.1,209,233,141,156,52,87
Solyc07g055410.2.1,2,0,0,0,0,0
Solyc09g031517.1.1,695,747,638,252,234,285
Solyc07g064080.4.1,169,198,72,65,41,76
Solyc07g049420.1.1,0,0,0,0,0,0
Solyc04g072330.1.1,0,0,0,0,0,0
Solyc11g027920.2.1,0,0,0,0,0,0
Solyc03g120420.3.1,22,24,68,1423,96,217
Solyc09g065130.4.1,1192,1475,1053,1053,722,997
Solyc04g011890.1.1,2,2,2,0,0,0
Solyc01g095540.3.1,335,478,284,378,275,372
Solyc08g013980.4.1,32,80,84,101,63,116
Solyc02g067450.4.1,0,0,4,0,0,0
Solyc03g097300.4.1,952,1101,1035,813,810,1051
Solyc07g062080.4.1,1231,1072,768,172,193,267
Solyc10g055427.1.1,0,0,0,0,0,0
Solyc01g008990.4.1,391,584,465,358,258,381
Solyc01g096470.3.1,900,775,788,279,278,352
Solyc03g113690.1.1,6,6,2,4,4,26
Solyc12g037990.2.1,0,0,0,0,0,0
Solyc05g014640.3.1,633,636,353,208,127,219
Solyc08g016808.1.1,0,0,0,0,0,0
Solyc08g081310.4.1,3172,3476,3685,3675,4359,6132
Solyc05g008380.4.1,429,561,390,607,200,303
Solyc02g081800.1.1,0,4,2,0,0,0
Solyc05g045824.1.1,0,0,0,0,0,0
Solyc01g008620.4.1,42,88,68,339,64,81
Solyc07g047670.3.1,1842,1777,1250,1544,711,1203
Solyc10g081790.1.1,6,14,25,8,13,20
Solyc07g055950.3.1,3541,4438,1791,87,254,468
Solyc07g008690.3.1,4,20,10,0,6,0
Solyc12g006080.2.1,1,0,1,8,9,14
Solyc11g071380.1.1,0,0,0,0,0,0
Solyc12g096110.3.1,4,3,0,0,5,2
Solyc01g016300.1.1,0,0,0,0,0,0
Solyc05g054210.3.1,1363,1711,1157,740,681,890
Solyc02g043970.1.1,0,0,0,0,0,0
Solyc01g090740.3.1,158,198,240,521,350,350
Solyc10g008040.4.1,14,10,0,0,2,5
Solyc10g005980.1.1,0,1,0,0,0,0
Solyc06g083590.4.1,0,0,0,0,0,0
Solyc01g106990.2.1,0,0,0,0,0,0
Solyc10g007410.4.1,1785,2128,2420,2381,2000,2654
Solyc05g008150.3.1,0,0,0,0,0,0
Solyc02g030375.1.1,0,0,0,0,0,0
Solyc11g021020.1.1,8,5,4,2,2,11
Solyc07g042930.3.1,501,634,559,636,520,743
Solyc01g049920.2.1,0,0,0,2,0,0
Solyc12g011037.1.1,4,12,2,4,7,8
Solyc03g116340.3.1,805,1408,660,528,376,805
Solyc07g062070.3.1,357,483,414,313,289,468
Solyc01g005500.3.1,16,19,13,4,5,3
Solyc05g046210.3.1,0,0,0,0,0,0
Solyc05g009750.1.1,7,10,3,18,14,11
Solyc04g056747.1.1,0,0,0,0,0,0
Solyc08g005270.3.1,2566,2643,1806,1900,1196,2188
Solyc10g052640.3.1,0,0,0,0,0,0
Solyc08g083450.2.1,0,0,0,0,0,0
Solyc11g005900.2.1,728,1079,833,898,1081,1246
Solyc01g087550.3.1,565,772,729,727,494,965
Solyc06g063270.4.1,31,59,19,47,18,36
Solyc09g056190.1.1,0,0,0,0,0,0
Solyc02g036460.3.1,102,112,49,60,46,81
Solyc10g005200.3.1,786,1117,676,517,544,640
Solyc02g068580.1.1,434,616,336,338,200,363
Solyc09g011560.3.1,1577,1266,1535,1090,663,704
Solyc12g070150.1.1,0,0,0,0,0,0
Solyc06g043030.4.1,308,279,203,377,214,287
Solyc04g063410.1.1,0,0,0,0,0,0
Solyc10g084900.1.1,0,0,0,0,0,0
Solyc04g017620.4.1,39,65,49,134,94,132
Solyc02g080340.3.1,153,158,82,82,68,98
Solyc12g010710.1.1,144,79,78,28,74,181
Solyc09g011470.3.1,670,635,788,1472,2704,2212
Solyc03g013450.3.1,0,0,0,0,0,0
Solyc03g111360.3.1,90,95,64,40,16,38
Solyc11g007100.1.1,0,0,0,0,0,0
Solyc09g091800.4.1,10,36,23,2,18,6
Solyc05g048760.3.1,1670,2426,2009,3292,2776,3127
Solyc08g069050.3.1,343,402,194,285,196,284
Solyc01g110340.4.1,1279,1998,1297,1550,1601,1774
Solyc02g079160.2.1,123,176,150,134,177,306
Solyc01g095140.4.1,268,1097,883,773,52,449
Solyc08g077550.3.1,639,931,617,546,419,576
Solyc01g066610.4.1,25,40,8,3,0,0
Solyc03g020070.4.1,0,2,0,0,0,2
Solyc07g049310.3.1,549,760,610,387,590,641
Solyc06g059770.2.1,0,0,0,0,0,0
Solyc10g036840.1.1,0,0,0,0,0,0
Solyc09g014647.1.1,0,0,0,0,0,0
Solyc11g040050.3.1,404,572,419,346,332,525
Solyc02g080220.3.1,217,559,547,82,190,70
Solyc09g014320.4.1,513,542,493,436,210,434
Solyc06g075080.4.1,3882,4778,3877,1649,1943,2840
Solyc03g120890.3.1,87,114,68,16,20,81
Solyc04g008510.3.1,1282,1336,1008,403,295,403
Solyc12g042470.2.1,7253,8281,8635,11770,16384,16130
Solyc10g050227.1.1,1,2,2,4,0,6
Solyc02g014870.4.1,3754,5820,5269,9410,7210,8400
Solyc01g100360.4.1,1467,1904,1208,754,390,748
Solyc12g008430.3.1,2,2,0,10,0,0
Solyc04g055255.1.1,0,2,2,2,0,2
Solyc11g039900.3.1,0,0,0,0,0,0
Solyc10g005430.4.1,6,8,4,0,0,0
Solyc11g045160.3.1,26,30,12,13,18,12
Solyc08g005960.2.1,15697,22280,23826,48419,31862,30632
Solyc04g015110.3.1,6,6,0,0,0,0
Solyc09g075610.3.1,114,127,104,168,192,201
Solyc02g067380.4.1,23,60,1,20,29,33
Solyc08g005940.1.1,0,0,0,0,0,0
Solyc02g078740.4.1,0,0,0,0,0,4
Solyc02g063300.3.1,1110,1483,1445,1982,2255,2179
Solyc07g008660.3.1,426,591,485,1039,660,853
Solyc04g079450.4.1,0,10,4,8,0,3
Solyc02g063220.3.1,1312,1728,1639,1317,1298,2042
Solyc05g050640.1.1,0,0,0,0,0,0
Solyc01g099750.2.1,1740,2502,2851,2742,2457,3908
Solyc07g052540.3.1,0,0,0,0,0,2
Solyc02g032580.3.1,0,0,0,0,0,0
Solyc07g018220.3.1,53,64,46,72,51,62
Solyc06g063170.3.1,83,103,61,59,16,42
Solyc07g019520.1.1,0,0,0,0,0,0
Solyc12g088950.3.1,12,15,9,30,9,14
Solyc12g042127.1.1,0,0,0,0,0,0
Solyc06g005680.4.1,14,20,10,2,0,3
Solyc03g096640.4.1,755,982,899,1233,730,1229
Solyc08g078390.4.1,2763,3457,2574,1763,1093,1569
Solyc06g034390.1.1,118,184,128,19,26,53
Solyc01g005390.3.1,13,23,19,16,37,22
Solyc01g006160.3.1,8147,13765,10955,21407,12282,15952
Solyc10g086740.3.1,1,0,4,0,6,2
Solyc01g090960.2.1,0,0,0,0,0,0
Solyc11g011480.2.1,806,891,677,638,366,605
Solyc11g012923.1.1,0,0,0,0,0,0
Solyc11g010410.2.1,772,729,847,2192,4380,2371
Solyc10g074530.2.1,20,44,38,32,16,43
Solyc08g081470.3.1,18,12,14,18,7,26
Solyc10g018350.2.1,895,1180,916,1263,876,1237
Solyc02g022880.1.1,28,26,39,71,75,110
Solyc04g016595.1.1,0,0,0,0,0,0
Solyc08g074350.3.1,0,0,0,0,0,0
Solyc04g024435.1.1,1,12,8,18,4,16
Solyc02g044030.1.1,11,18,14,2,0,3
Solyc11g020670.1.1,1093,1112,1981,2504,3157,2912
Solyc03g043930.4.1,417,628,542,641,419,673
Solyc10g079930.1.1,391,412,391,320,312,329
Solyc04g053104.1.1,0,0,0,0,0,0
Solyc12g042370.3.1,0,0,0,2,0,0
Solyc09g057540.2.1,0,0,0,0,0,0
Solyc03g096150.3.1,2,2,6,7,5,3
Solyc08g074560.3.1,2551,3003,1616,738,557,813
Solyc07g054270.3.1,952,1429,1338,3630,2849,3355
Solyc04g018210.1.1,0,0,0,0,0,0
Solyc01g150120.1.1,0,5,0,5,1,0
Solyc06g007110.3.1,2084,2472,2297,1369,1975,2191
Solyc07g008990.1.1,0,0,0,0,0,0
Solyc11g068905.1.1,0,0,0,0,0,0
Solyc08g080900.3.1,2876,4036,3556,4727,4705,6522
Solyc06g064620.3.1,0,0,0,8,0,0
Solyc10g049520.1.1,1,0,0,0,0,0
Solyc09g055953.1.1,0,0,0,0,0,0
Solyc01g150118.1.1,41,68,60,80,55,90
Solyc06g007490.3.1,0,0,0,1,1,2
Solyc12g008320.2.1,0,0,0,0,2,0
Solyc06g073615.1.1,876,1049,1281,1786,1776,2104
Solyc03g114300.4.1,209,226,185,130,89,96
Solyc05g053740.3.1,173,172,243,417,350,438
Solyc08g075640.4.1,10,42,13,14,10,15
Solyc02g089050.4.1,22,27,14,16,5,11
Solyc01g007810.1.1,1749,2397,2451,2867,5691,4971
Solyc01g079420.4.1,6550,9391,9600,17109,14878,16034
Solyc06g067870.3.1,132,201,193,166,343,287
Solyc12g056280.3.1,1,5,1,2,4,5
Solyc09g007170.4.1,386,369,212,210,123,223
Solyc07g040930.1.1,0,0,0,0,0,0
Solyc03g005450.3.1,1089,966,1626,1554,1444,2946
Solyc01g007790.4.1,381,541,438,495,547,615
Solyc04g009380.3.1,603,832,815,832,1021,1146
Solyc01g106020.3.1,384,375,264,171,117,180
Solyc08g068940.1.1,1,1,2,0,0,2
Solyc08g082460.4.1,2,2,2,2,0,4
Solyc02g061700.1.1,0,0,0,0,0,0
Solyc08g079160.3.1,0,0,0,2,0,0
Solyc01g106590.4.1,346,436,361,353,269,372
Solyc07g005530.4.1,1420,1353,773,881,610,1067
Solyc02g078150.4.1,126,34,123,1324,1032,5936
Solyc03g120930.1.1,84,145,107,47,105,97
Solyc02g089610.2.1,4800,6250,4224,3484,1424,2515
Solyc10g012370.3.1,230,389,261,291,232,365
Solyc10g080990.3.1,0,0,0,0,2,0
Solyc09g055955.1.1,0,0,0,0,0,0
Solyc01g101170.4.1,8,18,5,0,4,0
Solyc09g061780.1.1,0,0,0,0,0,0
Solyc12g010740.3.1,163,179,120,121,68,89
Solyc01g098030.4.1,1556,1809,1552,986,764,1210
Solyc07g062800.1.1,0,0,0,0,0,0
Solyc03g114290.4.1,215,343,252,333,336,336
Solyc12g096070.2.1,69,91,58,54,69,104
Solyc02g068330.2.1,4,2,2,2,0,2
Solyc08g076140.3.1,838,988,947,706,368,574
Solyc03g044420.2.1,3,2,1,1,6,2
Solyc10g084270.2.1,527,667,416,427,290,354
Solyc04g071080.2.1,0,0,0,0,0,0
Solyc10g051230.1.1,5,2,1,2,2,2
Solyc08g081840.3.1,141,159,158,201,197,261
Solyc11g018623.1.1,0,0,0,0,0,0
Solyc03g116750.3.1,754,663,468,489,197,305
Solyc01g022750.3.1,1692,2081,1861,2316,1563,2190
Solyc12g098620.2.1,0,0,0,4,0,6
Solyc05g008180.3.1,1635,2333,1996,2151,1535,2479
Solyc01g028865.1.1,0,1,0,0,0,2
Solyc06g075600.3.1,12,8,0,8,8,4
Solyc02g066900.3.1,0,0,0,0,0,0
Solyc03g093120.5.1.1,8,24,3,48,8,80
Solyc03g019720.4.1,3163,4166,4050,3916,3627,4077
Solyc07g051860.1.1,24,19,25,17,9,22
Solyc05g051250.3.1,9,17,8,12,9,9
Solyc03g120690.3.1,12,16,6,22,30,47
Solyc06g062830.4.1,27,45,29,47,34,59
Solyc02g069430.4.1,4,2,4,4,4,4
Solyc11g012840.2.1,713,904,1209,1905,1449,2089
Solyc07g026605.1.1,0,0,0,0,0,0
Solyc01g073940.3.1,297,320,250,120,90,127
Solyc09g084470.3.1,10527,24893,26334,13241,41323,24348
Solyc01g091080.3.1,66,122,66,96,31,52
Solyc01g005840.3.1,1084,1471,1514,2570,2323,2700
Solyc09g090160.3.1,1895,2016,1940,722,579,922
Solyc01g108390.3.1,445,649,539,1177,1018,1149
Solyc12g036445.1.1,0,0,0,0,0,0
Solyc01g008090.4.1,6519,10211,8015,15194,9774,11837
Solyc04g008860.4.1,712,908,756,542,435,634
Solyc10g050150.1.1,0,0,0,0,0,0
Solyc07g150114.1.1,4,6,6,23,13,17
Solyc07g026960.3.1,4073,4830,5363,5777,3982,6274
Solyc02g032450.3.1,108,217,184,351,221,366
Solyc08g059655.1.1,0,0,0,0,0,0
Solyc10g018450.1.1,0,0,0,0,0,0
Solyc10g049830.1.1,0,0,0,0,0,0
Solyc06g076040.3.1,401,469,265,168,84,150
Solyc01g103045.1.1,0,0,0,0,0,0
Solyc06g008368.1.1,13,7,8,11,6,2
Solyc04g050960.3.1,185,222,133,156,61,152
Solyc02g077340.1.1,0,0,0,0,0,0
Solyc10g080970.2.1,2931,3477,3087,2151,1671,2540
Solyc10g032567.1.1,0,0,0,0,0,0
Solyc09g005730.4.1,23,33,26,1894,91,181
Solyc03g083930.1.1,0,0,0,0,0,0
Solyc06g060580.3.1,6,26,6,10,15,16
Solyc11g008550.3.1,459,615,533,500,396,663
Solyc02g079720.1.1,0,0,0,0,0,2
Solyc10g084700.2.1,504,684,486,382,196,330
Solyc11g068610.2.1,545,673,584,661,434,546
Solyc03g081240.3.1,90,72,51,9,6,8
Solyc01g107900.3.1,5256,5694,6568,4883,3619,5008
Solyc05g013750.3.1,1154,1208,1139,438,253,388
Solyc09g075977.1.1,0,0,0,0,0,0
Solyc10g007300.2.1,26,26,20,8,16,14
Solyc07g055280.4.1,248,341,323,192,228,225
Solyc09g010010.1.1,1,0,0,2,2,0
Solyc10g053900.2.1,0,0,0,0,0,0
Solyc12g014450.2.1,1300,1731,1771,1319,1835,2266
Solyc05g011870.1.1,2,5,2,0,0,0
Solyc05g007910.3.1,442,701,520,900,783,1032
Solyc02g079210.3.1,742,1040,567,293,170,319
Solyc07g006730.4.1,114,146,95,94,80,156
Solyc08g077050.3.1,3012,4677,3312,3043,2900,4118
Solyc03g025240.3.1,0,0,0,0,0,0
Solyc11g066040.2.1,172,184,102,123,68,87
Solyc07g064400.2.1,0,0,0,0,0,0
Solyc10g055780.1.1,281,274,254,147,311,310
Solyc01g067740.3.1,6715,6500,6022,38904,19559,27667
Solyc09g009030.4.1,4565,6226,4671,5996,4142,6313
Solyc07g047910.2.1,0,0,0,0,0,0
Solyc04g082830.3.1,8,20,32,840,75,163
Solyc04g078430.3.1,0,0,0,0,0,0
Solyc06g082275.1.1,0,0,0,1,0,0
Solyc06g005820.3.1,170,119,177,0,8,4
Solyc09g064490.3.1,122,124,47,0,4,10
Solyc12g019300.2.1,184,320,249,416,169,378
Solyc01g088090.3.1,7522,7710,8243,12669,8918,10916
Solyc06g069060.1.1,6,12,6,23,24,12
Solyc02g071435.1.1,0,0,0,0,0,0
Solyc07g021205.1.1,0,0,0,0,0,0
Solyc02g069760.2.1,0,0,0,0,0,0
Solyc09g072550.3.1,0,0,0,0,0,0
Solyc08g007440.2.1,143,149,91,40,15,36
Solyc03g033990.1.1,77,130,110,64,45,77
Solyc06g050135.1.1,0,0,0,0,0,0
Solyc08g076420.3.1,3210,3987,2735,2440,1529,2128
Solyc02g093750.3.1,108,85,131,102,84,149
Solyc12g088910.3.1,206,237,309,669,379,505
Solyc10g054070.1.1,0,0,0,0,0,0
Solyc00g500370.1.1,0,0,0,0,0,0
Solyc10g079810.1.1,242,386,560,731,766,563
Solyc04g024550.1.1,0,0,0,0,0,0
Solyc10g009280.4.1,335,382,290,313,221,400
Solyc05g050060.1.1,0,0,0,0,0,0
Solyc06g016673.1.1,0,0,0,0,0,0
Solyc01g106850.1.1,0,0,0,0,0,0
Solyc01g059750.1.1,0,0,0,0,0,0
Solyc06g034120.4.1,1083,1498,1637,2385,1516,1966
Solyc08g082400.1.1,11912,15935,11585,7217,10407,12712
Solyc01g110550.3.1,3122,4880,3761,3491,4208,4772
Solyc11g006230.3.1,896,1176,1128,1091,2127,2161
Solyc09g014644.1.1,0,0,0,0,0,0
Solyc01g109050.2.1,20,31,32,22,10,42
Solyc05g041650.1.1,0,0,0,0,0,0
Solyc12g100260.1.1,0,0,0,0,0,2
Solyc02g082310.2.1,2,2,6,2,0,6
Solyc06g043065.1.1,0,0,0,0,0,0
Solyc07g045100.1.1,993,711,690,276,318,748
Solyc06g062930.1.1,0,0,2,0,1,0
Solyc09g092670.3.1,1403,1806,1543,1567,1894,2218
Solyc06g033825.1.1,0,0,0,0,0,0
Solyc04g079410.3.1,336,349,384,556,315,552
Solyc07g064330.3.1,444,631,243,153,50,146
Solyc03g098300.1.1,40,49,24,2,14,24
Solyc05g054660.2.1,0,4,1,2,0,4
Solyc01g098960.3.1,2,0,4,0,0,8
Solyc04g072790.2.1,20,31,22,12,4,10
Solyc08g082240.1.1,119,108,112,89,75,105
Solyc04g080130.3.1,117,81,87,66,60,96
Solyc02g084290.3.1,0,0,0,0,0,0
Solyc02g062170.3.1,30,78,46,50,65,73
Solyc01g009760.3.1,105,114,119,390,196,177
Solyc07g041555.1.1,16,21,12,29,28,31
Solyc02g030210.4.1,292,394,341,257,115,253
Solyc10g045580.1.1,6,8,4,2,2,9
Solyc11g150109.1.1,0,0,0,0,0,0
Solyc06g075920.2.1,0,0,0,0,0,0
Solyc12g042180.1.1,21,22,22,1,1,8
Solyc06g059790.4.1,0,0,0,0,0,0
Solyc01g104600.4.1,624,783,603,796,522,785
Solyc09g063090.4.1,76,82,56,169,93,149
Solyc07g007050.1.1,228,311,284,349,374,359
Solyc12g006740.1.1,7,68,15,6,19,13
Solyc01g057390.2.1,0,0,0,0,0,0
Solyc08g062930.3.1,0,7,0,3,0,4
Solyc07g017500.3.1,953,876,694,755,527,654
Solyc06g011660.3.1,0,0,0,0,0,0
Solyc05g050180.1.1,0,0,0,0,0,0
Solyc06g036555.1.1,0,0,0,0,0,0
Solyc05g025500.3.1,467,572,340,376,174,327
Solyc10g006420.4.1,0,0,0,0,0,0
Solyc05g008950.4.1,3055,4324,2618,1525,1588,2049
Solyc10g076690.2.1,695,983,946,1292,1252,1496
Solyc04g051540.3.1,39,54,41,60,16,46
Solyc01g102700.4.1,398,370,156,77,86,146
Solyc02g011740.1.1,0,0,0,0,0,0
Solyc11g011560.3.1,0,0,0,3,0,0
Solyc01g101250.3.1,388,387,330,295,218,420
Solyc07g006820.4.1,55,76,64,103,60,106
Solyc02g070300.4.1,145,222,113,176,146,164
Solyc11g017475.1.1,1,6,2,2,3,4
Solyc06g084360.4.1,4128,5957,4697,4563,4760,5672
Solyc01g102510.4.1,1538,1569,869,200,158,244
Solyc11g066740.2.1,556,721,759,1024,782,940
Solyc04g008020.3.1,4154,4233,5399,5166,6645,7828
Solyc06g035840.1.1,0,0,0,0,0,0
Solyc06g008500.3.1,212,247,100,40,59,68
Solyc11g051060.2.1,6,10,6,34,6,28
Solyc07g052930.3.1,0,2,2,8,0,2
Solyc08g006320.4.1,5397,4574,4833,2961,2906,5106
Solyc04g072550.3.1,43,61,48,45,50,74
Solyc01g105870.3.1,0,0,0,0,0,0
Solyc01g010175.1.1,0,0,0,0,0,0
Solyc04g051680.4.1,404,652,557,329,423,538
Solyc10g078170.3.1,4,12,2,6,6,11
Solyc09g007710.3.1,135,174,85,222,170,186
Solyc09g018210.1.1,0,0,0,0,0,0
Solyc05g055820.3.1,2571,3664,3187,5988,5200,5878
Solyc05g025790.3.1,4,0,7,7,12,6
Solyc03g094080.4.1,2120,2724,2925,3369,2644,3439
Solyc08g082270.3.1,305,309,248,209,249,350
Solyc03g118550.3.1,577,939,606,879,652,967
Solyc03g095533.1.1,0,0,0,0,0,0
Solyc03g112980.1.1,9,11,8,28,14,9
Solyc01g008290.3.1,562,858,555,675,372,671
Solyc01g087990.3.1,20,13,18,16,19,18
Solyc03g096300.3.1,0,0,0,0,0,0
Solyc01g103150.3.1,502,797,687,1046,676,915
Solyc06g083200.3.1,232,213,206,67,111,105
Solyc10g018060.2.1,0,0,0,0,0,0
Solyc10g006310.3.1,458,526,761,1806,1535,1716
Solyc06g075400.3.1,324,520,368,564,345,501
Solyc05g016465.1.1,0,0,0,0,0,0
Solyc12g056420.2.1,31,41,29,29,31,47
Solyc06g048420.2.1,0,0,0,0,0,0
Solyc04g049270.1.1,0,0,0,0,0,0
Solyc11g007060.2.1,108,151,115,289,151,233
Solyc08g016315.1.1,0,0,0,0,0,0
Solyc09g006000.3.1,3953,5975,4842,7806,7469,7857
Solyc05g012690.4.1,305,441,337,371,228,383
Solyc11g006990.2.1,414,749,412,1107,620,822
Solyc02g086790.4.1,882,1041,634,521,261,495
Solyc08g014290.1.1,389,624,552,775,631,735
Solyc12g019950.1.1,0,0,0,0,0,0
Solyc03g096260.3.1,0,0,0,0,0,0
Solyc10g085950.2.1,57,86,92,137,132,126
Solyc07g062670.1.1,0,0,0,0,1,0
Solyc06g068280.3.1,452,484,331,451,262,433
Solyc09g072610.3.1,37,163,77,20,34,12
Solyc12g042600.2.1,68,107,56,189,59,92
Solyc08g007550.1.1,0,8,0,3,6,0
Solyc09g075380.1.1,0,0,0,0,0,2
Solyc08g074240.3.1,5883,7682,4891,3617,1851,3688
Solyc07g042570.3.1,1540,2223,1549,1461,681,1280
Solyc12g098090.1.1,0,0,0,0,0,0
Solyc12g049090.3.1,0,0,0,0,0,0
Solyc01g007010.2.1,492,278,288,213,219,545
Solyc02g062953.1.1,0,0,0,0,0,0
Solyc03g116460.4.1,194,330,185,352,74,168
Solyc03g046570.4.1,235,456,290,382,223,447
Solyc08g006590.2.1,1240,1694,1803,3005,3382,3032
Solyc01g068370.4.1,94,79,58,40,30,37
Solyc02g038800.1.1,303,434,198,142,160,251
Solyc08g078270.3.1,1781,1939,2038,2663,3071,3258
Solyc06g075980.3.1,228,232,205,73,69,105
Solyc02g089780.3.1,51,117,70,34,37,26
Solyc08g075047.1.1,0,0,0,0,0,1
Solyc07g005180.3.1,987,1419,1202,1700,1223,1493
Solyc06g053460.3.1,275,407,379,622,439,648
Solyc04g082845.2.1,81,77,44,45,41,53
Solyc05g054500.1.1,292,311,287,339,241,485
Solyc01g100780.3.1,97,104,86,148,57,92
Solyc05g018570.3.1,2110,2810,2279,2115,1510,2108
Solyc01g090523.1.1,0,0,0,0,0,0
Solyc04g017850.1.1,0,0,0,0,0,0
Solyc03g013060.2.1,0,0,0,0,0,0
Solyc06g082070.3.1,103,213,104,208,90,183
Solyc10g019030.1.1,0,0,0,0,0,0
Solyc00g500012.1.1,0,0,0,0,0,0
Solyc09g092330.3.1,3996,4451,5209,4618,6026,7818
Solyc12g005850.2.1,394,568,312,412,185,387
Solyc12g007290.1.1,1,1,0,2,0,2
Solyc07g054950.2.1,188,342,242,177,361,400
Solyc06g070900.3.1,454,616,344,247,289,300
Solyc06g075030.1.1,509,489,616,474,634,698
Solyc11g067080.3.1,212,291,168,140,56,114
Solyc10g024360.2.1,393,479,336,416,422,554
Solyc02g050195.1.1,0,0,0,0,0,0
Solyc12g010830.2.1,115,82,62,97,33,88
Solyc06g150132.1.1,135,190,150,192,166,227
Solyc05g041270.1.1,0,0,0,0,0,0
Solyc01g106420.3.1,833,943,840,836,602,901
Solyc09g056180.3.1,0,0,0,0,0,0
Solyc06g084280.1.1,0,4,4,0,0,7
Solyc01g087960.3.1,0,2,2,2,6,0
Solyc01g109370.3.1,336,539,375,702,373,561
Solyc01g059780.1.1,0,0,0,0,0,0
Solyc09g037140.1.1,0,0,0,0,0,0
Solyc12g010655.1.1,0,2,0,2,0,0
Solyc07g062770.2.1,179,252,157,268,163,211
Solyc03g095220.3.1,3120,4328,2509,2318,1122,2438
Solyc06g072010.2.1,2,2,2,9,2,6
Solyc09g064410.1.1,0,0,0,0,0,0
Solyc09g065360.4.1,2,3,2,1,2,8
Solyc12g099300.1.1,8,23,10,5,4,22
Solyc02g086660.4.1,721,796,600,316,193,305
Solyc03g005580.2.1,15,36,25,15,16,31
Solyc12g010390.2.1,6858,9741,8552,7107,7511,8367
Solyc03g097700.3.1,2,5,6,0,2,4
Solyc02g050330.1.1,6,5,5,22,12,6
Solyc09g064815.1.1,0,0,0,0,0,0
Solyc08g150150.1.1,0,0,0,0,0,0
Solyc07g016210.1.1,16,12,14,0,0,7
Solyc02g094750.1.1,0,0,0,0,0,0
Solyc03g112170.1.1,0,0,0,0,0,0
Solyc05g014290.4.1,0,0,0,0,0,4
Solyc01g107300.4.1,331,424,279,301,212,439
Solyc03g033640.3.1,331,399,261,304,180,325
Solyc11g072480.2.1,2424,3997,3858,7469,6138,6492
Solyc06g068340.3.1,4,11,2,6,8,4
Solyc12g055740.2.1,377,453,405,463,198,388
Solyc08g066923.1.1,0,0,0,0,0,0
Solyc10g080330.2.1,103,109,109,169,105,167
Solyc07g020860.3.1,9997,11983,11168,13993,9759,14137
Solyc02g067870.3.1,6,4,0,2,2,0
Solyc03g119040.3.1,7054,9780,6636,4407,2146,3836
Solyc08g078000.3.1,565,868,742,861,692,929
Solyc03g034455.1.1,27,11,31,40,28,50
Solyc02g086570.3.1,11,16,4,7,0,0
Solyc11g011140.2.1,1666,2404,2187,3703,3127,3875
Solyc07g026915.1.1,0,0,0,0,0,0
Solyc07g053580.3.1,131,182,126,32,28,22
Solyc06g048720.1.1,0,0,0,0,0,0
Solyc10g045640.2.1,616,878,953,1309,1225,1402
Solyc03g063470.1.1,0,0,0,0,0,0
Solyc05g054310.4.1,453,629,464,442,194,381
Solyc01g020460.3.1,0,0,0,0,0,0
Solyc06g009820.3.1,102,152,144,247,169,234
Solyc09g055820.1.1,0,0,0,0,0,0
Solyc03g082490.4.1,2488,2171,1573,644,333,814
Solyc04g039870.3.1,0,0,0,0,0,0
Solyc04g050700.3.1,0,0,2,0,0,0
Solyc03g006950.3.1,0,0,0,0,0,0
Solyc08g016160.3.1,6,6,0,0,0,0
Solyc12g036470.2.1,19,2,24,36,8,111
Solyc09g090120.3.1,565,764,723,1163,1021,1479
Solyc03g081310.3.1,182,205,135,121,89,110
Solyc09g092750.3.1,73,228,192,90,173,39
Solyc01g005530.3.1,477,639,700,1063,1309,1503
Solyc10g009110.1.1,2463,1915,2453,1405,1756,3502
Solyc05g025710.1.1,0,0,0,0,0,0
Solyc06g063190.3.1,209,191,107,56,36,43
Solyc02g088330.2.1,120,182,94,52,45,49
