id,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618829,GSM4618830,GSM4618831,GSM4618832,GSM4618833,GSM4618834,GSM4618835,GSM4618836
Solyc04g076970.3.1,50,24,33,64,43,88,15,18,4,55,19,25
Solyc03g060520.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g005060.3.1,960,1021,1072,1394,1351,1986,1724,2076,1625,1500,1263,1771
Solyc07g039310.1.1,150,351,155,142,135,228,311,337,348,333,299,406
Solyc11g007160.2.1,177,284,171,200,95,188,568,282,448,458,637,546
Solyc09g055850.3.1,193,243,193,212,114,197,308,256,185,264,266,384
Solyc05g047520.4.1,419,365,203,257,153,258,559,311,462,949,1392,755
Solyc05g052430.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g033420.4.1,1059,1361,1074,1402,945,1445,1698,1607,1360,1333,1346,1809
Solyc02g062313.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g094580.3.1,156,221,156,132,206,213,167,224,220,150,118,193
Solyc07g052860.3.1,0,3,2,4,2,1,3,1,2,2,2,9
Solyc09g014450.4.1,113,130,129,131,89,106,755,687,546,739,535,658
Solyc09g061400.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g005110.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g025815.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g046310.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g082125.1.1,0,0,0,0,0,0,2,0,0,0,0,0
Solyc11g040227.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g100040.2.1,481,723,599,418,464,664,1229,992,1053,808,835,1016
Solyc09g030460.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g051390.2.1,24,10,13,50,33,27,29,19,39,19,22,13
Solyc10g005125.1.1,82,54,31,6,11,6,69,16,24,227,349,130
Solyc10g076250.2.1,63,50,73,219,62,365,60,100,49,125,86,50
Solyc10g019270.3.1,0,0,0,2,0,0,4,0,4,4,2,2
Solyc01g006490.4.1,281,285,171,236,117,167,288,244,224,610,650,491
Solyc02g068880.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g107320.3.1,1117,1386,928,626,463,670,1484,1074,1120,1537,1735,1592
Solyc02g062200.1.1,0,1,0,0,0,2,0,0,0,0,0,1
Solyc06g074700.4.1,580,492,332,206,130,190,494,265,405,1070,1202,845
Solyc01g107690.4.1,22,51,17,99,34,69,152,51,146,102,134,94
Solyc01g105680.4.1,369,392,219,236,160,373,278,177,301,872,1478,890
Solyc02g014060.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g043813.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g034250.4.1,600,993,916,1416,1394,1507,1024,1228,860,1215,679,858
Solyc08g067550.1.1,91,99,83,49,58,84,8,4,6,6,2,2
Solyc04g064490.3.1,654,954,584,676,512,766,1256,857,1060,1186,1527,1336
Solyc11g012610.2.1,25,73,26,25,15,35,26,9,33,38,87,76
Solyc05g013990.3.1,1474,2057,1186,1943,717,1377,2295,1017,1613,2811,3341,2940
Solyc11g072380.2.1,18,39,22,86,22,24,184,125,114,104,95,85
Solyc04g024920.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g067250.4.1,470,479,297,220,240,256,238,199,241,680,1071,574
Solyc02g011890.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g114540.2.1,2,5,4,0,0,0,0,4,2,2,2,0
Solyc02g071360.4.1,120,168,152,197,162,213,904,1128,799,644,551,756
Solyc09g015440.1.1,0,0,0,0,0,0,0,2,6,2,0,0
Solyc12g088530.2.1,364,808,433,987,313,689,387,262,183,176,154,163
Solyc09g009190.4.1,1760,2316,1257,2335,1218,1847,2565,1495,2522,3714,6627,3464
Solyc02g092730.4.1,174,159,147,187,165,183,147,211,173,230,172,158
Solyc09g092510.3.1,57,86,42,83,30,55,14,6,18,47,68,39
Solyc10g050440.2.1,19227,29872,29097,30790,43010,37658,29731,39735,29370,25739,20574,30415
Solyc08g067280.1.1,15,16,20,16,14,28,23,23,15,20,15,17
Solyc09g005910.4.1,426,542,271,428,208,315,669,301,487,1320,1674,1039
Solyc01g014510.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc00g500158.1.1,131,27,46,108,125,173,105,94,100,53,40,55
Solyc06g062880.2.1,62,76,39,24,25,19,61,90,67,133,99,85
Solyc02g091680.4.1,1243,1461,1020,997,598,828,1374,908,1024,1685,2126,2042
Solyc11g013855.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g072880.3.1,271,377,332,271,164,286,679,520,556,647,673,639
Solyc10g047955.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g066880.3.1,193,299,182,237,183,320,405,294,228,266,394,638
Solyc03g078440.3.1,0,2,0,0,0,0,0,2,0,0,4,0
Solyc02g070020.1.1,19,21,24,39,10,112,47,34,39,42,4,13
Solyc04g071675.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g021465.1.1,1,1,5,1,1,0,0,0,0,2,0,1
Solyc11g051015.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g035910.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g030390.2.1,476,567,681,946,790,1150,1094,1017,839,697,626,820
Solyc03g111250.3.1,929,1109,837,618,390,475,1696,1301,1116,2205,2159,2053
Solyc05g041150.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g014360.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g053615.1.1,2275,2864,2536,2926,2689,3666,4362,4278,2538,2938,2189,4917
Solyc07g016040.3.1,2,3,0,0,1,0,0,8,3,4,0,6
Solyc01g097700.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g078400.2.1,444,616,474,538,408,624,886,675,610,571,547,590
Solyc07g042493.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g063760.1.1,0,0,0,0,0,0,0,0,2,0,0,0
Solyc02g062550.3.1,21,35,34,20,6,28,70,16,32,85,56,39
Solyc06g068640.3.1,0,0,0,4,0,0,0,2,2,2,0,0
Solyc01g060310.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g066840.3.1,8502,13493,10814,21139,13340,17732,15193,15512,13255,10537,8482,12675
Solyc04g056740.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g096580.3.1,1842,3160,2214,4036,2341,3380,2671,2807,2305,2087,1576,2503
Solyc09g091260.3.1,150,284,130,221,97,222,349,149,355,358,268,291
Solyc03g059290.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g005300.2.1,15,10,13,25,13,36,40,30,37,28,21,9
Solyc03g071830.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g016770.1.1,3,0,0,0,0,0,0,0,0,1,0,0
Solyc06g007680.1.1,214,269,166,53,46,97,930,484,588,829,976,687
Solyc02g091390.3.1,3,1,3,17,8,21,10,8,14,0,6,0
Solyc06g053920.4.1,520,440,266,157,134,252,499,357,286,890,956,774
Solyc12g049410.3.1,279,357,208,372,186,285,636,433,699,1336,1685,1005
Solyc03g116570.3.1,5720,7619,7553,14723,15316,14255,18451,24014,18099,10983,10914,13290
Solyc06g011270.1.1,0,0,0,0,1,1,10,6,2,8,0,1
Solyc12g044170.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g108570.3.1,394,651,661,1220,581,647,655,731,689,299,270,328
Solyc06g075540.3.1,842,1073,852,1059,980,1283,1770,1382,1598,1392,1421,1351
Solyc11g011640.1.1,4,3,3,1,20,12,0,3,0,2,1,6
Solyc04g071800.3.1,8027,12452,9761,9834,8371,10445,10744,8883,11078,12003,12938,13701
Solyc11g013635.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g050810.3.1,471,539,467,566,267,444,493,333,351,260,147,157
Solyc07g150115.1.1,0,0,0,0,0,0,0,0,0,1,0,1
Solyc01g099840.3.1,12619,11676,19773,35005,25197,44558,18534,24291,17621,17746,15224,21329
Solyc08g083060.3.1,2983,3799,4286,4801,4592,5922,7068,5845,5737,6567,8252,8534
Solyc06g061130.4.1,200,367,294,454,345,470,679,660,572,413,472,509
Solyc11g020105.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g061280.3.1,24,52,62,202,14,52,28,48,42,68,36,66
Solyc03g045050.4.1,162,206,147,273,159,271,189,181,268,346,773,373
Solyc11g066950.2.1,725,1561,987,3418,2117,1798,1378,1095,935,834,752,1454
Solyc08g076800.4.1,0,0,0,2,2,0,7,12,6,5,3,4
Solyc01g089910.4.1,20,35,4,6,2,6,28,0,26,58,53,33
Solyc03g119030.4.1,1072,1508,1175,1008,638,1108,2333,1839,1918,1779,1703,1871
Solyc01g066130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g044500.1.1,0,1,2,2,4,6,3,9,3,0,0,3
Solyc07g043240.4.1,293,441,380,213,213,387,149,204,106,248,127,157
Solyc11g020490.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g098490.4.1,203,239,130,138,140,132,308,352,188,191,232,171
Solyc11g069110.2.1,4,28,20,25,30,22,27,13,12,4,4,10
Solyc01g091440.4.1,0,0,0,0,0,0,0,0,3,0,2,1
Solyc10g076390.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g080140.3.1,238,218,150,319,151,284,365,203,305,971,1485,576
Solyc01g090710.3.1,57,100,64,45,47,117,78,82,73,82,102,81
Solyc04g008407.1.1,0,2,1,5,0,3,3,1,2,0,3,4
Solyc10g011990.1.1,65,30,31,38,7,19,109,36,111,167,22,252
Solyc05g056240.3.1,2462,3460,3378,5852,5353,6093,7605,9848,7520,5735,4247,6379
Solyc11g069520.2.1,216,270,184,179,103,164,408,206,319,477,663,469
Solyc05g010250.3.1,3893,5023,4241,2790,3132,2977,5039,5718,4280,5336,4752,5660
Solyc08g066460.3.1,4,1,2,10,6,16,1,1,4,2,5,0
Solyc08g075010.4.1,190,285,202,400,238,429,583,458,464,353,333,308
Solyc03g115790.1.1,6,3,0,3,0,2,33,6,26,18,26,19
Solyc05g013110.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g044050.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g047570.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g015340.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g043120.2.1,352,364,234,492,275,431,507,430,600,860,948,798
Solyc00g500306.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g081990.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g088470.1.1,1054,1696,1170,1245,1446,1740,2355,1848,1910,1785,2309,2418
Solyc04g012020.1.1,4,6,4,2,0,6,15,26,14,25,9,4
Solyc12g056260.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g018595.1.1,14,16,15,49,25,29,20,19,32,18,21,32
Solyc07g018433.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g041210.3.1,210,274,314,246,149,239,745,591,532,630,630,625
Solyc01g067443.1.1,0,0,0,0,1,0,0,1,0,0,0,0
Solyc05g007350.3.1,0,8,2,4,0,8,13,2,10,24,27,14
Solyc10g086200.1.1,1,0,0,0,0,4,2,0,0,1,0,0
Solyc01g008475.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g005370.2.1,1216,1755,1683,3306,2659,2677,2486,2749,2139,1644,1460,1977
Solyc07g055570.1.1,10,14,14,18,2,14,44,35,60,32,81,96
Solyc01g080440.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g065800.4.1,2,4,9,0,0,0,0,2,4,0,0,0
Solyc02g072540.3.1,3140,3992,3063,2170,2732,4038,9003,7660,7691,8592,9225,8602
Solyc02g080970.4.1,399,611,366,449,335,549,755,523,647,657,616,712
Solyc01g067840.2.1,0,0,2,0,4,0,0,0,0,0,0,0
Solyc05g150110.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g005820.3.1,85,172,131,186,72,149,358,260,251,152,174,151
Solyc02g080090.1.1,0,0,0,1,0,0,0,0,0,0,0,0
Solyc01g094930.3.1,2839,3919,3054,3943,2255,3748,5493,4957,4327,5107,4615,5063
Solyc09g150111.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g072603.1.1,20,43,36,39,40,59,42,42,42,19,40,35
Solyc12g042570.2.1,145,108,138,94,33,88,418,279,325,346,302,366
Solyc04g080670.3.1,482,771,639,794,578,878,1127,1089,974,818,876,926
Solyc02g092450.3.1,26,34,26,25,14,19,76,26,45,144,162,90
Solyc11g045530.3.1,230,431,251,678,625,619,1335,1543,1519,639,759,782
Solyc10g084730.2.1,2,20,16,0,7,6,5,35,21,11,10,16
Solyc03g007830.3.1,273,407,417,1060,541,735,1031,1029,832,539,432,589
Solyc09g055320.1.1,8,17,13,15,28,27,30,26,41,23,20,9
Solyc03g043850.3.1,0,0,0,6,4,5,79,57,53,27,26,41
Solyc10g047670.2.1,86,96,65,92,28,93,307,153,246,449,564,300
Solyc04g063370.3.1,0,4,0,0,2,0,2,2,3,0,6,0
Solyc05g051360.1.1,0,0,0,0,0,0,0,0,0,0,0,4
Solyc07g042910.4.1,546,659,431,473,233,351,997,514,661,1185,1491,1160
Solyc03g098340.4.1,295,387,279,183,92,174,467,348,316,493,513,475
Solyc01g107920.2.1,71,92,107,166,131,174,204,218,155,133,96,107
Solyc05g007980.3.1,3717,5980,4255,6660,6052,7519,16189,15071,12844,12165,12178,9059
Solyc04g007630.2.1,0,0,3,29,2,14,5,2,4,6,10,6
Solyc08g067050.3.1,687,977,610,470,253,498,516,506,511,755,722,696
Solyc09g055700.4.1,463,372,475,170,217,280,697,741,440,890,697,842
Solyc01g056810.4.1,170,200,152,170,146,185,474,450,443,425,357,431
Solyc05g045870.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g006830.2.1,570,711,532,884,981,1129,1048,1149,890,703,563,779
Solyc08g016080.3.1,5211,4998,4251,3741,4012,5929,4337,4207,4887,9906,14255,8955
Solyc09g014760.4.1,10390,13927,10728,11281,10534,13221,14462,13833,12326,11688,11316,12699
Solyc04g078310.3.1,72,160,52,77,26,74,50,40,79,34,34,40
Solyc12g042560.3.1,0,0,0,2,2,2,3,3,7,6,2,5
Solyc08g015770.4.1,3,9,0,0,0,10,5,4,2,6,11,4
Solyc11g072650.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g041890.4.1,2453,2632,2089,1642,987,1738,3385,2571,2664,4101,4136,4197
Solyc09g011920.3.1,1032,1437,1300,1354,1106,1421,1661,1796,1372,1403,1112,1494
Solyc05g010735.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g067050.4.1,3216,4058,3299,1732,2417,2861,5458,5085,4383,4617,4431,5097
Solyc06g035420.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g042575.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g078910.3.1,89,180,144,137,105,236,205,180,133,216,106,129
Solyc02g078580.1.1,232,177,153,69,55,83,182,83,119,463,676,377
Solyc09g055540.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g083950.3.1,0,0,0,1,0,0,0,0,0,0,0,0
Solyc02g070160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g085150.2.1,338,328,258,260,126,303,486,340,456,504,521,448
Solyc06g060470.1.1,5,8,4,2,4,4,16,20,8,5,7,5
Solyc03g006560.3.1,1285,1849,1622,1939,2080,2331,1624,2306,1666,1548,1295,1415
Solyc02g092075.1.1,18,18,8,27,31,37,40,33,24,18,23,38
Solyc08g078580.3.1,4,15,9,9,17,9,10,17,9,21,22,18
Solyc03g059040.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g072000.4.1,458,264,447,383,138,168,143,143,39,80,32,67
Solyc01g015080.3.1,0,0,0,43,0,0,0,0,0,0,0,0
Solyc08g005890.3.1,40,85,71,145,108,138,129,159,111,51,36,63
Solyc08g078160.3.1,2,0,6,110,14,17,10,8,4,1,4,0
Solyc08g016210.3.1,70,56,72,152,34,40,149,87,103,137,140,73
Solyc02g076860.3.1,0,0,0,0,2,2,2,0,0,0,0,0
Solyc03g006840.4.1,57,38,42,80,39,127,30,13,20,42,20,24
Solyc04g072210.4.1,321,475,476,639,661,758,663,686,514,413,391,549
Solyc02g091310.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g111540.2.1,0,2,2,7,2,4,0,0,0,2,4,2
Solyc07g043025.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g012040.4.1,203,261,189,140,123,205,309,186,258,286,230,234
Solyc11g006940.3.1,20,42,5,24,11,16,94,48,72,71,75,50
Solyc07g044820.1.1,4,8,2,0,0,4,2,2,0,0,2,0
Solyc02g090750.4.1,56,68,49,15,25,34,100,50,56,164,135,96
Solyc02g062817.1.1,0,0,4,8,2,1,5,4,2,0,0,1
Solyc01g103400.4.1,1261,1790,1649,3109,2876,3036,2560,3583,2131,1977,1533,2190
Solyc08g075310.4.1,1245,1702,819,916,450,780,1967,1018,1349,3560,4399,2759
Solyc01g102750.3.1,1676,2133,2164,2678,2363,3488,3319,3368,2975,2493,2221,3141
Solyc04g082865.1.1,0,4,1,2,0,0,9,0,1,1,2,0
Solyc02g072220.1.1,33,39,32,60,41,58,80,99,78,64,28,81
Solyc01g103610.4.1,4,8,1,10,0,0,8,7,15,20,38,24
Solyc10g083170.2.1,436,515,316,272,415,497,51,177,29,85,77,174
Solyc03g093820.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g065150.1.1,1,2,0,0,0,0,1,0,0,0,0,1
Solyc04g074360.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g080330.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g091800.3.1,2102,2624,1525,572,401,738,4430,2919,2457,4903,5254,4799
Solyc02g090380.4.1,430,490,240,273,165,316,695,271,620,904,1091,516
Solyc07g150119.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g118950.3.1,0,0,0,1,0,11,0,0,0,0,0,0
Solyc09g031820.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g107620.4.1,491,711,577,1268,858,1083,1203,1184,958,795,776,873
Solyc03g013330.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g079510.3.1,10,14,14,38,3,0,263,66,18,18,16,24
Solyc01g106570.3.1,1918,2389,2105,1738,1915,2464,2698,3015,2010,2260,1942,2638
Solyc07g054670.4.1,4,4,4,6,6,0,52,14,38,51,65,63
Solyc12g017250.2.1,0,0,0,26,0,0,7,8,0,0,2,4
Solyc11g006040.2.1,3053,3504,2465,1315,1769,2657,5530,5195,3717,11291,14114,12624
Solyc10g079270.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g008660.2.1,680,1028,780,273,391,479,1157,1160,973,943,813,982
Solyc01g097190.4.1,484,550,434,244,169,219,902,605,563,1156,1267,1066
Solyc07g055150.3.1,662,809,838,736,629,839,1192,1229,1179,944,940,978
Solyc12g019490.2.1,316,348,300,205,180,262,437,311,427,533,590,556
Solyc02g068040.3.1,41,20,48,43,57,91,49,53,50,22,8,16
Solyc08g068610.3.1,14,6,18,0,2,6,16,2,9,0,4,0
Solyc00g500115.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g044220.3.1,149,225,99,211,163,221,309,214,331,637,1080,483
Solyc07g008900.4.1,784,989,522,384,292,352,859,523,645,1471,1837,1339
Solyc07g021190.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g078783.1.1,8,7,9,3,1,10,14,19,12,9,17,21
Solyc03g097000.3.1,119,148,58,134,62,136,249,124,265,389,568,259
Solyc10g008665.1.1,112,147,115,118,323,351,675,688,572,619,405,615
Solyc03g006980.4.1,1593,1892,1721,2087,1214,1473,2522,1563,1698,2585,2893,2416
Solyc11g012620.2.1,22,18,9,22,4,16,49,13,32,55,76,29
Solyc03g118450.1.1,16,9,13,6,13,20,14,11,15,4,3,2
Solyc07g042500.4.1,56,83,60,656,127,218,474,399,708,424,821,270
Solyc08g048440.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g032040.3.1,1479,1391,1100,764,544,1055,1203,902,967,1997,1884,1619
Solyc10g017500.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g009630.3.1,131,227,217,404,325,401,642,671,446,387,297,497
Solyc12g006060.2.1,102,123,74,51,43,73,276,123,156,191,212,196
Solyc06g060500.1.1,0,3,0,0,0,0,0,0,4,0,0,0
Solyc09g059157.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g062890.4.1,90,82,105,281,159,225,258,226,292,165,136,171
Solyc07g064150.4.1,13716,17075,22283,40695,36941,42193,33583,49503,32463,26975,18677,29612
Solyc02g092770.3.1,182,297,278,724,531,463,168,243,182,105,87,100
Solyc12g008950.2.1,72,94,77,176,110,155,139,126,118,71,60,79
Solyc11g062220.2.1,183,110,46,2,0,4,212,22,29,772,1128,592
Solyc06g069580.3.1,401,609,389,318,167,265,1133,613,685,661,684,657
Solyc06g065270.4.1,2624,3814,2764,2215,1805,2822,4889,3895,3869,3867,3820,4300
Solyc05g053710.4.1,784,788,687,504,404,602,1307,1060,965,1320,1366,1369
Solyc01g011277.1.1,3,0,0,0,0,0,3,1,0,4,2,2
Solyc12g049580.2.1,1159,1480,1375,1673,1315,1833,1904,1891,1592,1599,1399,1629
Solyc03g116270.3.1,284,483,315,388,432,438,296,447,273,318,274,413
Solyc11g061940.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g056620.3.1,155,160,213,150,108,148,133,167,94,131,67,106
Solyc07g041870.3.1,451,572,285,430,148,351,728,280,522,1046,1371,930
Solyc10g047160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g072640.1.1,4,2,0,17,0,0,19,26,2,2,0,0
Solyc01g080900.4.1,20,43,14,4,20,36,12,22,22,90,20,140
Solyc12g007280.3.1,2373,2216,2230,1169,1821,2583,2633,2684,1982,2882,2715,2999
Solyc02g069380.3.1,235,322,227,242,226,428,420,337,390,432,456,369
Solyc02g083150.3.1,527,715,528,511,313,452,799,620,619,926,868,970
Solyc11g012160.2.1,1094,1164,827,883,483,882,2257,1483,1768,2280,2391,2207
Solyc04g078280.3.1,4,4,3,14,0,7,13,4,14,5,3,7
Solyc02g065550.4.1,400,550,372,621,313,527,860,953,757,829,537,780
Solyc03g065150.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g054470.1.1,132,249,197,394,324,341,378,474,214,634,482,518
Solyc04g053090.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g087480.4.1,427,576,357,247,156,267,691,309,452,826,713,665
Solyc07g026810.3.1,217,240,153,104,82,95,326,148,382,934,1272,673
Solyc07g056370.3.1,1091,1453,1219,1742,1147,1648,3119,2919,2625,2088,2046,2545
Solyc07g026710.3.1,2,6,0,0,2,3,9,3,1,15,15,5
Solyc04g076290.3.1,326,421,343,201,93,174,602,425,295,579,496,528
Solyc01g056280.3.1,0,0,0,0,0,2,2,0,0,0,0,0
Solyc01g099370.3.1,1412,2250,1934,2811,1390,4099,4798,3256,3372,2279,932,1086
Solyc12g013810.2.1,26639,33734,31697,34406,43333,43674,27090,35302,27869,24747,23922,29253
Solyc10g008550.3.1,0,0,0,0,0,2,0,0,0,0,0,0
Solyc10g074850.3.1,0,0,0,1,0,0,0,0,0,0,0,0
Solyc00g500241.1.1,0,0,0,0,0,0,0,0,0,2,0,0
Solyc03g150108.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g112830.4.1,472,504,472,338,321,623,696,480,527,928,954,724
Solyc06g073060.3.1,633,635,660,1199,326,659,3318,1739,1759,1951,1472,1501
Solyc12g094540.1.1,366,541,418,689,450,724,774,1020,794,862,704,892
Solyc11g150146.1.1,11991,12892,6629,398,353,487,8290,4677,3234,20036,19410,16698
Solyc02g062080.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g072990.1.1,2361,3145,3165,2255,3802,3806,1440,3186,949,2105,1846,2351
Solyc09g015230.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g095970.3.1,155,191,219,231,343,309,221,342,198,174,144,193
Solyc12g006190.1.1,0,0,0,2,0,0,0,0,0,2,0,0
Solyc10g048080.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g071990.4.1,336,481,423,599,372,580,1673,1147,1211,1166,1124,1289
Solyc12g033130.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g053835.2.1,2075,2097,1559,1171,588,890,3040,1597,1926,5287,5422,4211
Solyc08g045760.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g106770.4.1,235,236,173,492,242,404,283,255,416,764,1665,500
Solyc10g008360.2.1,8,0,1,4,4,2,2,2,2,0,0,2
Solyc06g053580.2.1,0,0,0,0,0,0,0,0,0,7,26,0
Solyc11g018720.1.1,78,83,25,5,0,7,98,43,41,203,167,112
Solyc01g107870.3.1,43429,56588,38819,14702,13542,20556,68104,49885,44539,62957,62952,68716
Solyc12g096260.2.1,0,0,0,0,0,0,0,0,1,1,0,1
Solyc03g078100.3.1,147,170,110,70,68,100,320,244,269,422,459,325
Solyc10g086390.2.1,746,759,777,1127,1526,1082,187,400,234,262,412,487
Solyc11g007520.1.1,0,0,0,2,0,0,0,0,0,0,0,0
Solyc10g079125.1.1,0,0,1,0,0,0,0,0,0,0,0,0
Solyc11g061813.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g017530.3.1,2639,3648,2626,2249,1590,2533,4270,3113,3341,4550,4513,4449
Solyc01g107720.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g057680.3.1,0,0,4,0,2,0,2,0,6,6,8,2
Solyc01g017300.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g056115.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g016370.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g007170.3.1,1086,1010,1000,1508,1061,1521,1914,2016,2733,1147,847,872
Solyc12g098240.1.1,0,0,0,0,0,0,0,0,1,0,0,0
Solyc02g038806.1.1,131,191,149,137,74,139,254,152,155,231,202,258
Solyc12g009970.2.1,278,282,185,110,58,146,425,305,280,493,537,544
Solyc10g085650.2.1,4,4,4,2,4,8,11,20,18,7,6,8
Solyc03g119160.3.1,272,349,301,669,331,495,695,644,614,478,566,486
Solyc01g105940.3.1,6,6,3,39,39,22,25,1,23,17,22,14
Solyc01g108750.2.1,14,18,12,13,16,10,84,36,69,110,76,48
Solyc09g082810.3.1,3583,3253,12828,67469,16171,17922,9888,7719,5331,2134,1817,3060
Solyc09g091590.3.1,1037,1363,1025,1019,1028,1303,1877,1729,1588,1509,1489,1470
Solyc09g008910.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g063050.3.1,578,587,308,565,405,579,465,328,599,1761,2729,1164
Solyc10g017630.3.1,1,4,0,3,5,10,8,6,2,1,8,12
Solyc10g077020.2.1,899,1156,855,690,464,783,1330,837,987,1922,2284,2096
Solyc04g008700.3.1,213,168,87,157,94,140,210,100,144,624,896,403
Solyc01g006010.3.1,276,252,157,90,30,71,476,238,191,755,800,523
Solyc03g034430.1.1,984,1228,609,480,272,471,1431,488,817,2011,2137,2223
Solyc04g015360.3.1,346,410,241,228,85,226,981,375,466,1943,1777,1057
Solyc12g099900.1.1,637,1003,947,1548,1195,1546,2669,3040,2147,1598,1063,1563
